m	u	d	attr1	attr2	attr3	attr4	attr5	attr6	attr7	match
8	36	44	.000086226311	.0072085201	.57228917	.090000004	.2598193	0	.0028435725	0
8	36	45	.004354429	.0072085201	.6073764	.27000001	.55958605	.036042601	.0003298166	0
8	36	46	.014033333	0	.72757137	.60000002	.55610311	.036042601	.030333463	0
8	36	47	0	0	.43653682	0	0	.036042601	0	0
8	36	48	.0019239247	.0072085201	.52685153	.15000001	.40191734	0	.00072129932	0
8	36	49	.0013418971	.0072085201	.65899968	.18000001	.37883231	.036042601	0	0
8	36	50	.012912392	0	.71553844	.60000002	.41487494	.036042601	.0032651036	0
8	36	51	.001002381	.01441704	.59888035	.093333341	.15635434	0	0	0
8	36	52	.023763973	.02883408	.74772531	.076799996	.4991329	.014350295	.02162246	0
8	36	53	.00040957503	0	.86987948	.36000001	.43303216	.036042601	.00840047	0
8	36	54	.032960013	0	.73381287	.60000002	.54790866	.036042601	.0044805524	0
8	36	55	.01046572	.021625562	.84526682	.105	.25336614	.035375144	.013296239	0
8	36	56	.0038155147	0	.42261353	.60000002	.5010621	.036042601	0	0
8	36	57	.0021341015	0	.72653472	.48000002	.51751763	.036042601	.033779919	0
8	36	58	.010426198	.01441704	.57616335	.10666668	.50211495	.012014201	.000080504891	0
8	36	59	.0029855862	0	.76543677	.36000001	.47591409	.036042601	.00030134755	0
8	36	60	.0073400154	.0072085201	.59275746	.60000002	.50968379	0	.050493777	0
8	36	61	.00084879028	.021625562	.37085161	.105	.260456	.0180213	.00372579	0
8	36	62	0	0	0	.12	0	.036042601	0	0
8	36	63	.017741065	0	.43285871	.48000002	.48212624	.036042601	.00074999849	0
8	37	1	.00038034664	0	.46714455	.32000002	.63228887	.10598993	.09635897	0
8	37	2	0	0	.21983273	.32000002	0	.10598993	0	0
8	37	3	.006323263	.021197988	.65858853	.35999998	.50741559	.10598993	.0066929171	0
8	37	4	.023739971	.021197988	.70451331	.28	.36088598	.10402716	.13643219	0
8	37	5	.0085578002	0	.71359771	.48000002	.70232707	.10598993	.79252255	0
8	37	6	.004405682	0	.68506503	.64000005	.6471504	.10598993	.1276217	0
8	37	7	.0028314698	.042395975	.64308268	.10666668	.71697485	.10468142	.020522228	0
8	37	8	.0052773096	.021197988	.63670611	.24000001	.36630201	.10402716	.19232987	0
8	37	9	.0063074152	0	.55626887	.32000002	.64154953	.10598993	.16977213	0
8	37	10	.00028526	0	.5235644	.32000002	.63034344	.10598993	.0806197	0
8	37	11	0	0	.35860214	.32000002	0	.10598993	0	0
8	37	12	.011636431	.063593961	.25592667	.16	.67802876	.086689301	.14980295	0
8	37	13	0	0	.14395763	.16000001	0	.10598993	0	0
8	37	14	.010163707	.10598993	.48992541	.17999999	.48744503	.042395975	.027810303	0
8	37	15	.012725765	.021197988	.49832031	.24000001	.67223072	0	.14976592	0
8	37	16	.0030269253	.021197988	.68093193	.080000006	.67937016	0	.5892877	0
8	37	17	.0058953734	0	.6380645	.48000002	.73929161	.10598993	.48930734	0
8	37	18	.00012678221	0	.66324538	.32000002	0	.10598993	.36565658	0
8	37	19	.028716171	0	.18548387	.80000001	.78128213	.10598993	.077414036	0
8	37	20	.000031695552	.042395975	.36021507	.088888891	0	0	.040628511	0
8	37	21	.029719865	.042395975	.62976766	.16	.69482535	.034675721	.69438684	1
8	37	22	.014812388	.042395975	.61679542	.16	.72140855	.035329979	.26525393	0
8	37	23	.030443579	.063593961	.70717633	.24000001	.70101279	.10435428	.18655956	0
8	37	24	0	.042395975	.18548387	.053333338	0	0	0	0
8	37	25	.000031695552	.021197988	.26683643	.12	.35019079	0	.10901773	0
8	37	26	.10598993	0	.6099695	.64000005	.69638062	.10598993	.099489309	0
8	37	27	.0019334288	0	.51259339	.32000002	.47753289	.10598993	.23009057	0
8	37	28	.016051002	0	.44697255	.80000001	.6956268	.10598993	.22281736	0
8	37	29	0	0	.27027649	.16000001	0	.10598993	0	0
8	37	30	.077178672	0	.52599061	.64000005	.61006564	.10598993	.064474329	0
8	37	31	.001980972	.021197988	.62774462	.2	.44305822	0	.12835059	0
8	37	32	.038050514	.021197988	.66688913	.24000001	.60421276	0	.15330009	0
8	37	33	.00050712883	0	.55645162	.48000002	.74172354	.10598993	.071461722	0
8	37	34	.00085577997	0	.65290326	.16000001	.49026704	.10598993	.22968668	0
8	37	35	0	0	.34262994	.32000002	0	.10598993	0	0
8	37	36	0	0	.22138399	.16000001	0	.10598993	0	0
8	37	37	.0031695554	.042395975	.34545788	.24000001	.50995237	.035329979	.0096849641	0
8	37	38	.0091600148	0	.65464896	.64000005	.79053396	.10598993	.26057079	0
8	37	39	.026687656	0	.61979371	.80000001	.72343546	.10598993	.063517973	0
8	37	40	.0051663755	0	.29718682	.48000002	.74433631	.10598993	.40439111	0
8	37	41	.00044373775	0	.47438905	.32000002	.68092656	.10598993	.2154652	0
8	37	42	.011590008	.042395975	.44046313	.088888891	.43214554	.035329979	.018385313	0
8	37	43	.0020496459	.042395975	.25357264	.12444445	.63781369	0	.094228499	0
8	37	44	.00025356442	.021197988	.46370968	.12	.36478207	0	.22391801	0
8	37	45	.012805004	.021197988	.49213991	.35999998	.78564972	.10598993	.18043755	0
8	37	46	.041267611	0	.58953047	.80000001	.78075975	.10598993	.71274626	0
8	37	47	0	0	.35371342	0	0	.10598993	0	0
8	37	48	.0056576561	.021197988	.42689288	.2	.5642854	0	.34045076	0
8	37	49	.0039460966	.021197988	.53396875	.24000001	.53187442	.10598993	.049043909	0
8	37	50	.037971273	0	.57978052	.80000001	.58247763	.10598993	.27184194	0
8	37	51	.0029476867	.042395975	.48525578	.12444445	.21951894	0	.00242097	0
8	37	52	.069882356	.084791951	.60586059	.1024	.70077443	.042199697	.31939638	0
8	37	53	.0012044311	0	.70483869	.48000002	.60797006	.10598993	0	0
8	37	54	.096925005	0	.59458774	.80000001	.76925486	.10598993	.38186139	0
8	37	55	.030776383	.063593961	.68489575	.14	.35572192	.10402716	.1605254	0
8	37	56	.011220226	0	.34243175	.80000001	.70348305	.10598993	0	0
8	37	57	.00627572	0	.58869046	.64000005	.72658634	.10598993	.20935266	0
8	37	58	.030660164	.042395975	.46684885	.14222223	.70496124	.035329979	.31974182	0
8	37	59	.0087796682	0	.62021172	.48000002	.66817564	.10598993	.0072507439	0
8	37	60	.021584673	.021197988	.48029456	.80000001	.71558774	0	.22935815	0
8	37	61	.0024960248	.063593961	.30049056	.14	.36567596	.052994967	.10377584	0
8	37	62	0	0	0	.16000001	0	.10598993	0	0
8	37	63	.05217088	0	.35073313	.64000005	.67689735	.10598993	.27068648	0
8	38	1	.00016152348	0	.3645224	.24000001	.65380859	.045011211	.12843226	0
8	38	2	0	0	.17153996	.24000001	0	.045011211	0	0
8	38	3	.0026853278	.0090022422	.51391	.27000001	.52468532	.045011211	.0085775657	0
8	38	4	.010081758	.0090022422	.5497461	.21000001	.37316859	.04417767	.27214587	0
8	38	5	.0036342784	0	.55683482	.36000001	.72623044	.045011211	.42998427	0
8	38	6	.0018709804	0	.53457022	.48000002	.66917586	.045011211	.073176503	0
8	38	7	.0012024527	.018004484	.50181049	.080000006	.74137682	.044455517	.010568242	0
8	38	8	.0022411384	.0090022422	.49683475	.18000001	.37876892	.04417767	.23824929	0
8	38	9	.0026785978	0	.43406793	.24000001	.66338438	.045011211	.26713747	0
8	38	10	.00012114262	0	.40854797	.24000001	.65179688	.045011211	.15350591	0
8	38	11	0	0	.27982455	.24000001	0	.045011211	0	0
8	38	12	.0049416944	.027006729	.19970478	.12	.70110518	.036814727	.33448115	0
8	38	13	0	0	.11233307	.12	0	.045011211	0	0
8	38	14	.0043162662	.045011211	.38229877	.13500001	.504035	.018004484	.031908602	0
8	38	15	.0054043066	.0090022422	.38884947	.18000001	.69510984	0	.27387708	1
8	38	16	.0012854578	.0090022422	.53134501	.060000002	.70249224	0	.4342925	0
8	38	17	.0025036142	0	.49789473	.36000001	.76445305	.045011211	.43764332	0
8	38	18	.000053841159	0	.51754385	.24000001	0	.045011211	0	0
8	38	19	.012195023	0	.14473684	.60000002	.80787271	.045011211	.14187452	0
8	38	20	.00001346029	.018004484	.28108314	.06666667	0	0	.10153461	0
8	38	21	.012621266	.018004484	.49142051	.12	.71847343	.014725891	.38464305	0
8	38	22	.0062904423	.018004484	.48129803	.12	.74596137	.015003737	.71509349	0
8	38	23	.012928609	.027006729	.55182409	.18000001	.72487146	.044316594	.37213859	0
8	38	24	0	.018004484	.14473684	.040000003	0	0	0	0
8	38	25	.00001346029	.0090022422	.20821792	.090000004	.36210939	0	.2156864	1
8	38	26	.045011211	0	.47597164	.48000002	.72008163	.045011211	.13769467	0
8	38	27	.00082107773	0	.39998704	.24000001	.49378553	.045011211	.46549144	0
8	38	28	.0068164491	0	.34878176	.60000002	.71930218	.045011211	.4704358	0
8	38	29	0	0	.21090224	.12	0	.045011211	0	0
8	38	30	.032775808	0	.41044116	.48000002	.63082898	.045011211	.61621058	0
8	38	31	.00084126816	.0090022422	.48984191	.15000001	.45813751	0	.26381359	0
8	38	32	.016159078	.0090022422	.52038717	.18000001	.6247769	0	.2497164	0
8	38	33	.00021536463	0	.43421054	.36000001	.76696777	.045011211	.38965055	0
8	38	34	.00036342783	0	.50947368	.12	.50695306	.045011211	.47451451	0
8	38	35	0	0	.2673611	.24000001	0	.045011211	0	0
8	38	36	0	0	.17275043	.12	0	.045011211	0	0
8	38	37	.001346029	.018004484	.26956782	.18000001	.5273084	.015003737	.006120469	0
8	38	38	.0038900238	0	.51083589	.48000002	.81743944	.045011211	.64600605	0
8	38	39	.011333564	0	.48363763	.60000002	.74805725	.045011211	.57342434	0
8	38	40	.0021940274	0	.23190093	.36000001	.76966947	.045011211	.68268543	0
8	38	41	.00018844406	0	.37017542	.24000001	.70410156	.045011211	.41282594	0
8	38	42	.0049219793	.018004484	.34370235	.06666667	.44685343	.015003737	.037607551	0
8	38	43	.00087043212	.018004484	.19786789	.093333341	.6595214	0	.18620259	0
8	38	44	.00010768232	.0090022422	.3618421	.090000004	.37719727	0	.124354	0
8	38	45	.0054379576	.0090022422	.3840268	.27000001	.81238896	.045011211	.22474207	0
8	38	46	.017525299	0	.4600226	.60000002	.80733258	.045011211	.43661505	0
8	38	47	0	0	.2760098	0	0	.045011211	0	0
8	38	48	.0024026618	.0090022422	.33311319	.15000001	.58349061	0	.26525885	0
8	38	49	.0016758061	.0090022422	.41666669	.18000001	.54997653	.045011211	.046944171	0
8	38	50	.016125428	0	.45241454	.60000002	.60230201	.045011211	.56222868	0
8	38	51	.0012518071	.018004484	.37865496	.093333341	.22699016	0	.0057621337	0
8	38	52	.029677248	.036008969	.47276536	.076799996	.72462499	.017921131	.28086853	0
8	38	53	.00051149103	0	.55000001	.36000001	.62866211	.045011211	0	0
8	38	54	.041161571	0	.46396893	.60000002	.79543608	.045011211	.45598793	0
8	38	55	.013069943	.027006729	.53443807	.105	.36782876	.04417767	.34207961	0
8	38	56	.0047649429	0	.26720649	.60000002	.72742581	.045011211	0	0
8	38	57	.0026651376	0	.45936716	.48000002	.75131536	.045011211	.31948465	0
8	38	58	.013020587	.018004484	.36429164	.10666668	.72895426	.015003737	.49962154	0
8	38	59	.0037285006	0	.48396382	.36000001	.69091672	.045011211	.0043928046	0
8	38	60	.0091664577	.0090022422	.37478364	.60000002	.73994243	0	.32981884	0
8	38	61	.0010599978	.027006729	.23447889	.105	.37812158	.022505606	.19588922	0
8	38	62	0	0	0	.12	0	.045011211	0	0
8	38	63	.022155637	0	.2736842	.48000002	.69993526	.045011211	.49881265	0
8	39	1	.0035885167	0	.46887308	.40000001	.44320273	1	.035261016	0
8	39	2	0	0	.22064617	.40000001	0	1	0	0
8	39	3	.05965909	.2	.66102546	.44999999	.35567284	1	.00013456952	0
8	39	4	.22398326	.2	.70712018	.34999999	.25296295	.98148149	.016229168	0
8	39	5	.080741629	0	.7162382	.60000002	.49229595	1	.042982265	0
8	39	6	.041566987	0	.68759996	.80000001	.45361987	1	.00043321995	0
8	39	7	.026714515	.40000001	.64546221	.13333334	.50256336	.98765433	.064377509	0
8	39	8	.049790669	.2	.63906211	.30000001	.25675929	.98148149	.040253062	0
8	39	9	.059509568	0	.5583272	.40000001	.44969398	1	.060399678	0
8	39	10	.0026913877	0	.52550173	.40000001	.44183907	1	.5478847	1
8	39	11	0	0	.35992905	.40000001	0	1	0	0
8	39	12	.10978808	.60000002	.25687364	.19999999	.47526407	.81790125	.12521747	0
8	39	13	0	0	.14449032	.2	0	1	0	0
8	39	14	.095893137	1	.49173823	.22499999	.34167445	.40000001	.099232785	0
8	39	15	.12006579	.2	.50016421	.30000001	.47119996	0	.026385687	0
8	39	16	.028558612	.2	.68345153	.1	.47620431	0	.031954274	0
8	39	17	.055622011	0	.6404255	.60000002	.51820624	1	.021540349	0
8	39	18	.0011961722	0	.66569948	.40000001	0	1	0	0
8	39	19	.270933	0	.18617021	1	.54763949	1	.00026979449	0
8	39	20	.00029904305	.40000001	.36154795	.11111111	0	0	.005309768	0
8	39	21	.28040272	.40000001	.6320979	.19999999	.48703763	.32716051	.036905654	0
8	39	22	.13975279	.40000001	.61907774	.19999999	.50567114	.33333334	.064307198	0
8	39	23	.28723085	.60000002	.70979303	.30000001	.49137473	.98456788	.050938338	0
8	39	24	0	.40000001	.18617021	.06666667	0	0	0	0
8	39	25	.00029904305	.2	.26782382	.15000001	.24546614	0	.024933303	0
8	39	26	1	0	.61222655	.80000001	.4881278	1	.012285662	0
8	39	27	.018241627	0	.51449013	.40000001	.33472657	1	.10524744	0
8	39	28	.15143892	0	.44862646	1	.48759943	1	.11504613	0
8	39	29	0	0	.27127659	.2	0	1	0	0
8	39	30	.72816986	0	.52793688	.80000001	.42762533	1	0	0
8	39	31	.018690191	.2	.63006741	.25	.31056154	0	.049854789	0
8	39	32	.35900119	.2	.66935676	.30000001	.4235228	0	.033484504	0
8	39	33	.0047846888	0	.5585106	.60000002	.51991093	1	0	0
8	39	34	.0080741625	0	.65531909	.2	.34365255	1	.10086018	0
8	39	35	0	0	.34389773	.40000001	0	1	0	0
8	39	36	0	0	.22220317	.2	0	1	0	0
8	39	37	.029904306	.40000001	.34673616	.30000001	.35745099	.33333334	0	0
8	39	38	.086423442	0	.65707129	.80000001	.55412459	1	.035797562	0
8	39	39	.25179425	0	.62208706	1	.50709188	1	.0018018126	0
8	39	40	.048744019	0	.29828647	.60000002	.52174234	1	.026191225	0
8	39	41	.0041866028	0	.4761444	.40000001	.47729528	1	.084477887	0
8	39	42	.10935008	.40000001	.44209296	.11111111	.30291229	.33333334	.0014857467	0
8	39	43	.019338118	.40000001	.25451091	.15555556	.44707534	0	.16459641	0
8	39	44	.0023923444	.2	.46542552	.15000001	.25569388	0	.022760889	0
8	39	45	.1208134	.2	.49396092	.44999999	.55070096	1	.26914251	0
8	39	46	.38935408	0	.59171182	1	.54727334	1	.01745186	0
8	39	47	0	0	.35502225	0	0	1	0	0
8	39	48	.053379185	.2	.42847249	.25	.39553571	0	.25692147	0
8	39	49	.03723086	.2	.53594458	.30000001	.37281722	1	0	0
8	39	50	.3582536	0	.58192581	1	.40828755	1	.10547324	0
8	39	51	.027811006	.40000001	.48705134	.15555556	.15387174	0	.11128177	0
8	39	52	.65933013	.80000001	.60810244	.12799999	.49120766	.39814815	.034289453	0
8	39	53	.011363637	0	.70744675	.60000002	.42615646	1	0	0
8	39	54	.91447371	0	.59678787	1	.53920901	1	.11840751	0
8	39	55	.29037082	.60000002	.68743002	.175	.24934319	.98148149	.13882153	0
8	39	56	.10586125	0	.34369883	1	.49310625	1	.00903848	0
8	39	57	.059210528	0	.59086877	.80000001	.50930047	1	.05793976	0
8	39	58	.28927431	.40000001	.46857628	.17777778	.49414238	.33333334	.10890145	0
8	39	59	.082834929	0	.62250662	.60000002	.46835753	1	.00034458353	0
8	39	60	.20364833	.2	.48207176	1	.50159103	0	.14588809	0
8	39	61	.023549641	.60000002	.30160242	.175	.25632048	.5	.18303774	0
8	39	62	0	0	0	.2	0	1	0	0
8	39	63	.49222487	0	.35203093	.80000001	.47447103	1	.092621326	0
8	40	1	.00026562437	0	.59312934	.40000001	.50061053	.074020661	.012546646	0
8	40	2	0	0	.2791197	.40000001	0	.074020661	0	0
8	40	3	.0044160052	.014804132	.83620405	.44999999	.40174294	.074020661	.0038545656	0
8	40	4	.01657939	.014804132	.89451438	.34999999	.28572905	.072649911	.24020545	0
8	40	5	.0059765489	0	.90604877	.60000002	.55606276	.074020661	.057989888	0
8	40	6	.0030768157	0	.86982113	.80000001	.51237696	.074020661	.011329967	0
8	40	7	.001977426	.029608265	.81651646	.13333334	.56766003	.073106825	0	0
8	40	8	.0036855382	.014804132	.80842024	.30000001	.29001716	.072649911	.10332969	0
8	40	9	.0044049374	0	.70628977	.40000001	.50794256	.074020661	.46513826	0
8	40	10	.0001992183	0	.66476512	.40000001	.4990702	.074020661	.01499611	0
8	40	11	0	0	.45531401	.40000001	0	.074020661	0	0
8	40	12	.0081265867	.044412397	.32494783	.19999999	.5368247	.060541593	.11408611	0
8	40	13	0	0	.18278174	.2	0	.074020661	0	0
8	40	14	.0070980736	.074020661	.62205398	.22499999	.38593134	.029608265	.013275767	0
8	40	15	.0088873487	.014804132	.6327129	.30000001	.53223419	0	.016666865	0
8	40	16	.0021139274	.014804132	.8645733	.1	.53788674	0	.021895025	0
8	40	17	.0041171783	0	.81014496	.60000002	.58532917	.074020661	.080477573	0
8	40	18	.000088541456	0	.84211683	.40000001	0	.074020661	0	0
8	40	19	.02005464	0	.23550725	1	.61857492	.074020661	.016127802	0
8	40	20	.000022135364	.029608265	.45736191	.11111111	0	0	.13886593	1
8	40	21	.020755595	.029608265	.79961044	.19999999	.55012333	.024216637	.065062553	0
8	40	22	.010344594	.029608265	.78313977	.19999999	.57117039	.024673555	.099712014	0
8	40	23	.021261018	.044412397	.89789557	.30000001	.55502218	.072878368	.095154725	0
8	40	24	0	.029608265	.23550725	.06666667	0	0	0	0
8	40	25	.000022135364	.014804132	.33879989	.15000001	.27726123	0	.013307728	0
8	40	26	.074020661	0	.77447295	.80000001	.55135465	.074020661	.83641547	0
8	40	27	.0013502573	0	.65083534	.40000001	.37808347	.074020661	.042799264	0
8	40	28	.011209609	0	.5675171	1	.55075788	.074020661	.12666154	0
8	40	29	0	0	.34316769	.2	0	.074020661	0	0
8	40	30	.053899616	0	.66784567	.80000001	.48301539	.074020661	.002378196	0
8	40	31	.0013834604	.014804132	.79704183	.25	.35078838	0	.085356399	0
8	40	32	.026573505	.014804132	.84674329	.30000001	.47838143	0	.67309588	0
8	40	33	.00035416582	0	.70652175	.60000002	.58725464	.074020661	0	0
8	40	34	.00059765484	0	.82898551	.2	.38816565	.074020661	.16149724	0
8	40	35	0	0	.43503422	.40000001	0	.074020661	0	0
8	40	36	0	0	.28108931	.2	0	.074020661	0	0
8	40	37	.0022135365	.029608265	.43862486	.30000001	.40375137	.024673555	.026743032	0
8	40	38	.0063971202	0	.83120209	.80000001	.62589997	.074020661	.12100684	0
8	40	39	.018637978	0	.78694665	1	.57277519	.074020661	.0076934956	0
8	40	40	.0036080645	0	.37733552	.60000002	.58932328	.074020661	.081544884	0
8	40	41	.00030989511	0	.60232764	.40000001	.53911901	.074020661	.17534472	0
8	40	42	.0080941655	.029608265	.5592522	.11111111	.34214833	.024673555	.016759712	0
8	40	43	.0014314203	.029608265	.32195896	.15555556	.50498474	0	.055219878	0
8	40	44	.00017708291	.014804132	.58876812	.15000001	.28881374	0	.0080988258	0
8	40	45	.0089426879	.014804132	.62486571	.44999999	.62203288	.074020661	.025954021	0
8	40	46	.028820246	0	.74852163	1	.61816132	.074020661	.031786188	0
8	40	47	0	0	.44910684	0	0	.074020661	0	0
8	40	48	.0039511626	.014804132	.54202217	.25	.44676921	0	.047763508	0
8	40	49	.0027558529	.014804132	.67797542	.30000001	.42110798	.074020661	.00045321044	0
8	40	50	.026518168	0	.73614228	1	.46117276	.074020661	.12321698	0
8	40	51	.0020585891	.029608265	.61612505	.15555556	.17380264	0	.0049535842	0
8	40	52	.048804052	.059216529	.76925594	.12799999	.55483347	.029471189	.34100288	0
8	40	53	.00084114389	0	.89492756	.60000002	.48135623	.074020661	0	0
8	40	54	.067689948	0	.75494289	1	.60905236	.074020661	.13351928	0
8	40	55	.02149344	.044412397	.86960614	.175	.28164044	.072649911	.25416666	0
8	40	56	.007835919	0	.43478262	1	.55697799	.074020661	0	0
8	40	57	.0043828026	0	.74745518	.80000001	.57526988	.074020661	.58756298	0
8	40	58	.021412276	.029608265	.59275389	.17777778	.55814832	.024673555	.12760846	0
8	40	59	.0061314963	0	.78747737	.60000002	.52902359	.074020661	.017594595	0
8	40	60	.015074184	.014804132	.60982579	1	.56656176	0	.047659408	0
8	40	61	.00174316	.044412397	.38153023	.175	.28952152	.037010331	.021507679	0
8	40	62	0	0	0	.2	0	.074020661	0	0
8	40	63	.036434811	0	.44532278	.80000001	.53592896	.074020661	.10733817	0
8	41	1	.001109561	0	.46258503	.32000002	.66331595	.30919766	.013840914	0
8	41	2	0	0	.21768709	.32000002	0	.30919766	0	0
8	41	3	.018446451	.061839532	.65216041	.35999998	.53231502	.30919766	.071569309	0
8	41	4	.069255099	.061839532	.69763696	.28	.37859502	.30347177	.034941699	0
8	41	5	.024965122	0	.70663267	.48000002	.73679096	.30919766	.042647943	0
8	41	6	.012852415	0	.67837852	.64000005	.67890668	.30919766	.0011903547	0
8	41	7	.0082600657	.12367906	.63680589	.10666668	.75215757	.3053804	.069117993	0
8	41	8	.015395159	.061839532	.63049161	.24000001	.38427681	.30347177	.015800428	0
8	41	9	.01840022	0	.55083948	.32000002	.67303097	.30919766	.016934661	0
8	41	10	.00083217077	0	.51845419	.32000002	.66127503	.30919766	.38049027	0
8	41	11	0	0	.35510203	.32000002	0	.30919766	0	0
8	41	12	.03394622	.18551861	.2534287	.16	.71130025	.25289315	.073825672	0
8	41	13	0	0	.14255254	.16000001	0	.30919766	0	0
8	41	14	.029649934	.30919766	.48514351	.17999999	.5113644	.12367906	.18209177	0
8	41	15	.03712406	.061839532	.49345648	.24000001	.70521778	0	.027745448	0
8	41	16	.0088302558	.061839532	.67428571	.080000006	.71270752	0	.029357251	0
8	41	17	.017198196	0	.63183677	.48000002	.77556938	.30919766	.029593118	0
8	41	18	.00036985366	0	.65677178	.32000002	0	.30919766	0	0
8	41	19	.083771855	0	.18367347	.80000001	.81962043	.30919766	.05411578	0
8	41	20	.000092463415	.12367906	.3566992	.088888891	0	0	.014589604	0
8	41	21	.086699866	.12367906	.62362081	.16	.72892112	.10115726	.028602313	0
8	41	22	.043211237	.12367906	.61077523	.16	.75680882	.10306589	.04914717	0
8	41	23	.088811107	.18551861	.70027399	.24000001	.73541218	.3044261	.034595359	0
8	41	24	0	.12367906	.18367347	.053333338	0	0	0	0
8	41	25	.000092463415	.061839532	.26423201	.12	.36737499	0	.019574007	0
8	41	26	.30919766	0	.60401595	.64000005	.73055267	.30919766	.015190744	0
8	41	27	.0056402683	0	.50759023	.32000002	.50096589	.30919766	.029508926	0
8	41	28	.04682456	0	.44260991	.80000001	.7297619	.30919766	.040203676	0
8	41	29	0	0	.26763847	.16000001	0	.30919766	0	0
8	41	30	.22514842	0	.52085668	.64000005	.64000213	.30919766	.017052894	0
8	41	31	.0057789637	.061839532	.62161756	.2	.46479952	0	.028176751	0
8	41	32	.11100233	.061839532	.66038001	.24000001	.63386214	0	.036802031	0
8	41	33	.0014794146	0	.55102038	.48000002	.77812064	.30919766	.018663084	0
8	41	34	.0024965121	0	.64653063	.16000001	.51432496	.30919766	.026393587	0
8	41	35	0	0	.3392857	.32000002	0	.30919766	0	0
8	41	36	0	0	.21922319	.16000001	0	.30919766	0	0
8	41	37	.0092463419	.12367906	.34208608	.24000001	.53497624	.10306589	.040774774	0
8	41	38	.026721926	0	.64825934	.64000005	.82932627	.30919766	.080476902	0
8	41	39	.077854194	0	.61374426	.80000001	.75893515	.30919766	.031826731	0
8	41	40	.015071536	0	.29428616	.48000002	.78086162	.30919766	.025701931	0
8	41	41	.0012944879	0	.46975881	.32000002	.71434027	.30919766	.015474612	0
8	41	42	.033810787	.12367906	.43616402	.088888891	.45335135	.10306589	.04077296	0
8	41	43	.0059793009	.12367906	.25109765	.12444445	.66911185	0	.2819224	0
8	41	44	.00073970732	.061839532	.45918369	.12	.38268226	0	.0089342715	0
8	41	45	.037355222	.061839532	.4873364	.35999998	.8242023	.30919766	.32576606	1
8	41	46	.12038738	0	.58377635	.80000001	.81907237	.30919766	.032367818	0
8	41	47	0	0	.35026103	0	0	.30919766	0	0
8	41	48	.01650472	.061839532	.42272621	.2	.59197545	0	.11784568	0
8	41	49	.011511695	.061839532	.52875698	.24000001	.55797398	.30919766	0	0
8	41	50	.11077118	0	.57412159	.80000001	.61106038	.30919766	.015388031	0
8	41	51	.0085990978	.12367906	.48051947	.12444445	.23029095	0	.16965032	0
8	41	52	.20386334	.24735813	.59994715	.1024	.73516214	.12310648	.031104797	0
8	41	53	.00351361	0	.69795918	.48000002	.63780379	.30919766	0	0
8	41	54	.28275314	0	.58878434	.80000001	.80700296	.30919766	.12669775	0
8	41	55	.089781977	.18551861	.67821085	.14	.37317756	.30347177	.064651772	0
8	41	56	.032732051	0	.33908948	.80000001	.73800367	.30919766	.28737593	0
8	41	57	.018307757	0	.58294463	.64000005	.76224065	.30919766	.020215947	0
8	41	58	.089442939	.12367906	.46229219	.14222223	.73955435	.10306589	.051823203	0
8	41	59	.025612367	0	.61415815	.48000002	.70096368	.30919766	.042606417	0
8	41	60	.062967591	.061839532	.47560668	.80000001	.75070232	0	.084264517	0
8	41	61	.0072814939	.18551861	.29755762	.14	.38362005	.15459883	.081942879	0
8	41	62	0	0	0	.16000001	0	.30919766	0	0
8	41	63	.15219478	0	.34730983	.64000005	.71011341	.30919766	.030633636	0
8	42	1	.000017556344	0	.62962961	.24000001	0	.0048923679	0	0
8	42	2	0	0	.2962963	.24000001	0	.0048923679	0	0
8	42	3	.00029187422	.00097847357	.88766277	.27000001	0	.0048923679	0	0
8	42	4	.0010958085	.00097847357	.94956142	.21000001	0	.0048017683	0	0
8	42	5	.00039501776	0	.96180558	.36000001	0	.0048923679	0	0
8	42	6	.00020336099	0	.92334855	.48000002	0	.0048923679	0	0
8	42	7	.00013069724	.0019569471	.86676359	.080000006	0	.0048319683	0	0
8	42	8	.00024359427	.00097847357	.85816914	.18000001	0	.0048017683	0	0
8	42	9	.0002911427	0	.74975371	.24000001	0	.0048923679	0	0
8	42	10	.000013167259	0	.70567375	.24000001	0	.0048923679	0	0
8	42	11	0	0	.48333332	.24000001	0	.0048923679	0	0
8	42	12	.00053712371	.002935421	.34494463	.12	0	.004001474	0	0
8	42	13	0	0	.19402985	.12	0	.0048923679	0	0
8	42	14	.00046914449	.0048923679	.66033423	.13500001	0	.0019569471	.0047794944	0
8	42	15	.00058740599	.00097847357	.6716491	.18000001	0	0	0	0
8	42	16	.00013971924	.00097847357	.91777778	.060000002	0	0	0	0
8	42	17	.00027212335	0	.86000001	.36000001	0	.0048923679	0	0
8	42	18	5.8521146e-06	0	.89393938	.24000001	0	.0048923679	0	0
8	42	19	.0013255039	0	.25	.60000002	0	.0048923679	0	0
8	42	20	1.4630286e-06	.0019569471	.48550725	.06666667	0	0	0	0
8	42	21	.0013718333	.0019569471	.84881723	.12	0	.0016005896	0	0
8	42	22	.00068372209	.0019569471	.83133298	.12	0	.0016307894	0	0
8	42	23	.001405239	.002935421	.95315069	.18000001	0	.0048168683	0	0
8	42	24	0	.0019569471	.25	.040000003	0	0	0	0
8	42	25	1.4630286e-06	.00097847357	.35964912	.090000004	0	0	0	0
8	42	26	.0048923679	0	.82213283	.48000002	0	.0048923679	0	0
